date,value
2022-06-28,11574.632616181329
2022-06-29,11624.662236480699
2022-06-30,11907.7781282282
2022-07-01,12039.906610881815
2022-07-02,11753.421516001274
2022-07-03,11784.661528022423
2022-07-04,11986.42743015191
2022-07-05,11887.885405788744
2022-07-06,11762.184717954255
2022-07-07,11644.982018010554
2022-07-08,11602.084563150123
2022-07-09,11338.692552587358
2022-07-10,11385.622961297777
2022-07-11,11444.121344910007
2022-07-12,11508.401103418279
2022-07-13,11501.491963801518
2022-07-14,11234.580174455115
2022-07-15,11180.72706709423
2022-07-16,11592.402773999544
2022-07-17,11647.93668608658
2022-07-18,11465.260292676025
2022-07-19,11606.32799387968
2022-07-20,12037.273843231744
2022-07-21,12125.657871282332
2022-07-22,12089.238931705884
2022-07-23,12412.8858037415
2022-07-24,12293.465522985682
2022-07-25,12543.738712293156
2022-07-26,12406.443046221304
2022-07-27,12308.64381785911
2022-07-28,12501.811914923803
2022-07-29,12823.953459531307
2022-07-30,12801.397211327145
2022-07-31,13122.8760296059
2022-08-01,13224.95614943681
2022-08-02,13021.532527562184
2022-08-03,12921.117657523011
2022-08-04,13061.229922261153
2022-08-05,13429.658977611034
2022-08-06,13708.506295666408
2022-08-07,13997.660239032663
2022-08-08,13637.934521799432
2022-08-09,13840.89235561731
2022-08-10,14031.10485256568
2022-08-11,14112.071927803941
2022-08-12,14301.125378274026
2022-08-13,13825.858745250021
2022-08-14,13214.316652326244
2022-08-15,13285.318761337187
2022-08-16,13272.45256746367
2022-08-17,13217.654969758061
2022-08-18,13333.599436887669
2022-08-19,13389.979432807873
2022-08-20,13479.179181445188
2022-08-21,13725.00658417825
2022-08-22,13585.246102459741
2022-08-23,13681.911721304898
2022-08-24,13510.39272999848
2022-08-25,13014.38416612294
2022-08-26,12941.37924644641
2022-08-27,13220.01650803069
2022-08-28,12997.448366688994
2022-08-29,13113.199494974866
2022-08-30,13355.149385485462
2022-08-31,13556.79809232957
2022-09-01,13385.894449508127
2022-09-02,13194.838627136744
2022-09-03,13208.320974712758
2022-09-04,13282.536381660488
2022-09-05,13458.201929916508
2022-09-06,13639.287194344639
2022-09-07,14396.787333987215
2022-09-08,14831.98801739317
2022-09-09,14732.352700890084
2022-09-10,15370.498455813686
2022-09-11,15036.62510790336
2022-09-12,14739.051284766909
2022-09-13,14976.134882149247
2022-09-14,14903.948347975072
2022-09-15,14208.936376373433
2022-09-16,14639.929140840439
2022-09-17,14824.415856461364
2022-09-18,14797.599038299084
2022-09-19,14747.562390292482
2022-09-20,14687.163998037922
2022-09-21,14096.362993459603
2022-09-22,13850.622367743059
2022-09-23,13670.523752712652
2022-09-24,13974.462484972606
2022-09-25,13818.122479853253
2022-09-26,13926.980025936677
2022-09-27,13880.960765425594
2022-09-28,13641.188270438975
2022-09-29,13718.79778907742
2022-09-30,13717.821592578219
2022-10-01,14020.474981625179
2022-10-02,13913.179033487624
2022-10-03,13736.803082310173
2022-10-04,13971.304851576522
2022-10-05,13924.863818861202
2022-10-06,14188.062752774094
2022-10-07,14039.20135482082
2022-10-08,14084.161479905339
2022-10-09,13916.224774721111
2022-10-10,13690.600900790329
2022-10-11,13102.807226719711
2022-10-12,13511.679631805016
2022-10-13,13383.67553080994
2022-10-14,13525.464962504102
2022-10-15,13484.057173556523
2022-10-16,13809.151707446044
2022-10-17,13342.465839999932
2022-10-18,13401.764131925022
2022-10-19,13610.820779429689
2022-10-20,13630.802780310742
2022-10-21,13433.296762433936
2022-10-22,12988.891733973276
2022-10-23,12826.112367564718
2022-10-24,12336.906732602032
2022-10-25,12522.76645723851
2022-10-26,12645.075797564486
2022-10-27,12864.607095149819
2022-10-28,12627.827248382435
2022-10-29,12358.093094729038
2022-10-30,12493.050467706864
2022-10-31,12619.53949275733
2022-11-01,12172.267489534144
2022-11-02,12008.280710998473
2022-11-03,12398.920357963332
2022-11-04,12597.529653118443
2022-11-05,12537.643981105974
2022-11-06,12240.455025062825
2022-11-07,12010.22495492297
2022-11-08,11910.915324294396
2022-11-09,11582.575601161643
2022-11-10,11870.64081969911
2022-11-11,12140.83107539837
2022-11-12,11860.411828623764
2022-11-13,12321.354239786526
2022-11-14,12211.668801365538
2022-11-15,12216.674791879937
2022-11-16,12104.62607133631
2022-11-17,11845.224492249115
2022-11-18,11763.347615415096
2022-11-19,11349.945415415628
2022-11-20,11273.03047047212
2022-11-21,11255.36053991403
2022-11-22,11310.416961851202
2022-11-23,10970.730093474365
2022-11-24,10652.613755731609
2022-11-25,10694.945956432482
2022-11-26,10448.57317245788
2022-11-27,10405.997370460716
2022-11-28,10667.873279811187
2022-11-29,10405.22028864325
2022-11-30,10229.818588442813
2022-12-01,10431.554302731292
2022-12-02,10060.74079149039
2022-12-03,10022.524975312346
2022-12-04,10504.653285690252
2022-12-05,10569.321051685994
2022-12-06,10764.405066162655
2022-12-07,10671.606049903923
2022-12-08,10405.86856813923
2022-12-09,10096.40587609078
2022-12-10,10148.216813042849
2022-12-11,10205.38714737653
2022-12-12,10576.114046558938
2022-12-13,10503.019688508226
2022-12-14,10565.196319710358
2022-12-15,10542.059020837132
2022-12-16,10300.794671969166
2022-12-17,10356.62604675287
2022-12-18,10578.720114373738
2022-12-19,10718.167443255288
2022-12-20,10566.988128550987
2022-12-21,11160.198521490604
2022-12-22,11103.48890645047
2022-12-23,11375.233590191314
2022-12-24,11302.235562222984
2022-12-25,11572.327223596405
2022-12-26,11528.56149193633
2022-12-27,11500.867620664416
2022-12-28,11737.558270585487
2022-12-29,12209.753283452463
2022-12-30,12154.588995791906
2022-12-31,12058.955555505094
2023-01-01,11883.679900941454
2023-01-02,11676.508742531289
2023-01-03,11521.326931402464
2023-01-04,11401.986183910081
2023-01-05,11602.492073671838
2023-01-06,11726.142634753514
2023-01-07,11898.756838848321
2023-01-08,12069.43211195941
2023-01-09,12361.972924158068
2023-01-10,12177.426742292462
2023-01-11,12232.793195179855
2023-01-12,11841.555288446782
2023-01-13,11464.597531459307
2023-01-14,11492.556391100168
2023-01-15,11465.060392826586
2023-01-16,11475.427379134866
2023-01-17,11619.44686683392
2023-01-18,11966.134952790439
2023-01-19,11970.463677597168
2023-01-20,11935.473926895931
2023-01-21,11770.81923074403
2023-01-22,11981.717015047063
2023-01-23,11835.266974773593
2023-01-24,11773.084804409242
2023-01-25,11926.743167545457
2023-01-26,11949.161703658674
2023-01-27,11958.279696091893
2023-01-28,11759.135656330294
2023-01-29,11841.747170712999
2023-01-30,12375.032816018213
2023-01-31,12063.370990924252
2023-02-01,11803.151879170226
2023-02-02,11992.845412645178
2023-02-03,12053.341102065346
2023-02-04,12391.81367318521
2023-02-05,12213.721215813463
2023-02-06,12436.781552852648
2023-02-07,12524.204224255436
2023-02-08,12292.794371524005
2023-02-09,12143.444375718933
2023-02-10,12150.82472697709
2023-02-11,11947.571637051706
2023-02-12,12223.249108068414
2023-02-13,12406.4127824399
2023-02-14,12289.55308573574
2023-02-15,12254.064374346108
2023-02-16,12491.60852571574
2023-02-17,12478.986488612021
2023-02-18,12987.404262967537
2023-02-19,13127.704685814517
2023-02-20,12918.970064746472
2023-02-21,12652.93290482466
2023-02-22,12927.524614843936
2023-02-23,12818.590920701808
2023-02-24,12858.33285351359
2023-02-25,12153.797602783103
2023-02-26,12161.551941646809
2023-02-27,11828.220097979896
2023-02-28,11501.279123699547
2023-03-01,11792.464122485244
2023-03-02,11720.727483010201
2023-03-03,11637.66759385728
2023-03-04,12141.425075639332
2023-03-05,12383.215811905033
2023-03-06,12790.29981494899
2023-03-07,13124.476135275809
2023-03-08,13342.843053873494
2023-03-09,13766.527954968837
2023-03-10,13562.545477464535
2023-03-11,13330.335834259726
2023-03-12,12962.902348207594
2023-03-13,12522.34502112769
2023-03-14,12555.95453834079
2023-03-15,12182.355525190409
2023-03-16,11912.7865654777
2023-03-17,11864.51018853885
2023-03-18,11257.960033538253
2023-03-19,11243.925071523287
2023-03-20,11250.677777121065
2023-03-21,11717.536115181168
2023-03-22,11771.870982267188
2023-03-23,11803.87664461869
2023-03-24,12178.588984176937
2023-03-25,12124.467352034273
2023-03-26,12174.82385878872
2023-03-27,12419.741590811958
2023-03-28,12240.40885842385
2023-03-29,12488.59794183175
2023-03-30,12159.212927443412
2023-03-31,12326.994668053236
2023-04-01,12498.777928063537
2023-04-02,12403.94166314675
2023-04-03,12363.169091512398
2023-04-04,12787.287022131439
2023-04-05,12763.637315136657
2023-04-06,12905.352012314304
2023-04-07,12922.560211863141
2023-04-08,12756.3861488354
2023-04-09,12608.558796193543
2023-04-10,12711.934001151143
2023-04-11,13080.21956861356
2023-04-12,12748.818425220146
2023-04-13,13161.563567196188
2023-04-14,13334.71904137016
2023-04-15,13275.705571209339
2023-04-16,13367.642074082829
2023-04-17,13538.473793167153
2023-04-18,13250.747162040607
2023-04-19,13213.479871996005
2023-04-20,13218.449887810997
2023-04-21,12799.257806624972
2023-04-22,13020.405129427883
2023-04-23,12864.415611722758
2023-04-24,12724.013266709348
2023-04-25,12706.711830700602
2023-04-26,12824.88699130618
2023-04-27,12924.30258653676
2023-04-28,12940.58749318063
2023-04-29,13030.666833805177
2023-04-30,12849.08714134801
2023-05-01,12893.378188611348
2023-05-02,13039.56277252294
2023-05-03,12892.749580199632
2023-05-04,12903.501729817877
2023-05-05,13055.90578565144
2023-05-06,13037.669036536736
2023-05-07,12721.281594039738
2023-05-08,13084.466330806685
2023-05-09,13399.687857918258
2023-05-10,13402.005787171285
2023-05-11,13831.512231736551
2023-05-12,14007.869118677156
2023-05-13,13954.048778277991
2023-05-14,13765.373518450277
2023-05-15,13474.14206041143
2023-05-16,13436.782716661548
2023-05-17,13208.193169539922
2023-05-18,13003.439736909599
2023-05-19,13095.829114641154
2023-05-20,12752.298143464684
2023-05-21,12353.584854489442
2023-05-22,12382.159597146374
2023-05-23,12532.32526503408
2023-05-24,12638.413632144795
2023-05-25,12249.052253154521
2023-05-26,12079.948684520788
2023-05-27,11939.983836694377
2023-05-28,11584.492315113032
2023-05-29,11595.520339144632
2023-05-30,11648.727228030913
2023-05-31,11608.164071290785
2023-06-01,11259.404074176198
2023-06-02,11718.530846151252
2023-06-03,11534.807891295672
2023-06-04,11761.445853427798
2023-06-05,12101.723732092838
2023-06-06,12007.599001588454
2023-06-07,12109.86319424763
2023-06-08,11796.584758613351
2023-06-09,11714.00847964304
2023-06-10,11822.009856704452
2023-06-11,11828.19238909486
2023-06-12,12000.864552474985
2023-06-13,11890.114592678912
2023-06-14,12123.696203884714
2023-06-15,11898.571195818553
2023-06-16,12003.177742908465
2023-06-17,11869.9973438293
2023-06-18,11484.310264754678
2023-06-19,11647.44118406583
2023-06-20,11069.78303730749
2023-06-21,10912.281295237433
2023-06-22,10694.45057485786
2023-06-23,10961.317021108229
2023-06-24,11146.031874181386
2023-06-25,10914.995805747212
2023-06-26,10659.717719306693
2023-06-27,10565.211502029795
2023-06-28,10331.086452741365
2023-06-29,10640.336289999479
2023-06-30,10283.596352636921
2023-07-01,10664.21063623792
2023-07-02,10749.458046331973
2023-07-03,10875.634754634273
2023-07-04,10901.835068041515
2023-07-05,10564.103999795585
2023-07-06,10736.192776953665
2023-07-07,10746.574952164467
2023-07-08,10546.178396956828
2023-07-09,10780.105997641604
2023-07-10,11000.195524770288
2023-07-11,11245.435703712059
2023-07-12,11458.657611718774
2023-07-13,11339.887579987044
2023-07-14,11466.4670749044
2023-07-15,11715.245294524473
2023-07-16,11940.57438417118
2023-07-17,11386.36656149011
2023-07-18,11372.739334935728
2023-07-19,11215.192377832162
2023-07-20,11547.370274774876
2023-07-21,11536.915635231058
2023-07-22,11645.826235485309
2023-07-23,11694.422295184282
2023-07-24,12010.783738405047
2023-07-25,12459.574391389964
2023-07-26,12473.271597321307
2023-07-27,12537.959763297918
2023-07-28,12894.437089516876
2023-07-29,12613.316973042018
2023-07-30,12364.274934717952
2023-07-31,12208.390080136613
2023-08-01,12402.093917135468
2023-08-02,12423.132509212794
2023-08-03,12268.867658188852
2023-08-04,12583.174734870596
2023-08-05,12211.262434136348
2023-08-06,12048.673275777983
2023-08-07,12015.81192893682
2023-08-08,12463.324881929844
2023-08-09,12304.212446450249
2023-08-10,12441.812976313278
2023-08-11,12407.40074386516
2023-08-12,12120.32604506187
2023-08-13,12250.947059703189
2023-08-14,12182.7126087398
2023-08-15,12058.348089802606
2023-08-16,11745.743370040771
2023-08-17,11767.48692228942
2023-08-18,12132.797736985607
2023-08-19,11988.46726225757
2023-08-20,11729.182615126372
2023-08-21,11349.28916921664
2023-08-22,10962.78167750446
2023-08-23,10938.024642897177
2023-08-24,10960.48773899708
2023-08-25,11050.940039303152
2023-08-26,11035.836159822322
2023-08-27,11080.221388874548
2023-08-28,11420.766413662652
2023-08-29,11712.872494134446
2023-08-30,11998.560426477285
2023-08-31,12247.969803658276
2023-09-01,12413.346463575555
2023-09-02,12041.292073462422
2023-09-03,11993.244609826035
2023-09-04,12063.44024112285
2023-09-05,11860.198098793377
2023-09-06,12272.928056941084
2023-09-07,12196.554596971322
2023-09-08,11810.422413461223
2023-09-09,11723.257983502388
2023-09-10,11825.802301739257
2023-09-11,11626.604443386013
2023-09-12,11597.35900606051
2023-09-13,11234.26068119994
2023-09-14,11139.395615571497
2023-09-15,11146.261278932676
2023-09-16,11130.276584735728
2023-09-17,11314.890881722697
2023-09-18,11100.10745706595
2023-09-19,11183.488506765852
2023-09-20,11314.637991961508
2023-09-21,11160.995865386296
2023-09-22,10971.65189719957
2023-09-23,11355.646725309827
2023-09-24,11290.92225728476
2023-09-25,11386.820594941
2023-09-26,11493.793881021995
2023-09-27,11179.691081253597
2023-09-28,11229.388687095143
2023-09-29,11267.48410976969
2023-09-30,11663.447535599971
2023-10-01,11702.897345898002
2023-10-02,11887.242840959338
2023-10-03,12085.092826038244
2023-10-04,12023.701931918053
2023-10-05,12553.600603232666
2023-10-06,12370.263245426644
2023-10-07,11980.593568850129
2023-10-08,11506.102206077778
2023-10-09,11399.807851250187
2023-10-10,11005.844098784752
2023-10-11,10858.179651655288
2023-10-12,10862.326749559226
2023-10-13,10920.499902768539
2023-10-14,10841.909138491543
2023-10-15,10694.550748968628
2023-10-16,10592.933993647915
2023-10-17,10711.749920956714
2023-10-18,10494.633871067226
2023-10-19,10353.005947084344
2023-10-20,10424.684426985814
2023-10-21,10448.606409386333
2023-10-22,10110.490011449576
2023-10-23,10327.940564207436
2023-10-24,10235.037022309107
2023-10-25,10006.21171826146
2023-10-26,9739.97566779579
2023-10-27,9952.62319650858
2023-10-28,9538.448456901184
2023-10-29,9621.34733667679
2023-10-30,9788.656863708367
2023-10-31,9715.632843296367
2023-11-01,10032.745764052794
2023-11-02,9839.43354613881
2023-11-03,9948.220728004078
2023-11-04,9973.54226062107
2023-11-05,10330.78834485829
2023-11-06,10275.970447114656
2023-11-07,10366.791017010222
2023-11-08,10391.85696420481
2023-11-09,10082.266784684161
2023-11-10,10055.86835852997
2023-11-11,9940.306445326702
2023-11-12,9965.696680874451
2023-11-13,10057.811349251355
2023-11-14,10334.456428543555
2023-11-15,9866.749829317043
2023-11-16,9869.798236677158
2023-11-17,9619.920866607783
2023-11-18,9729.024318663345
2023-11-19,10173.615375481644
2023-11-20,10108.564361675495
2023-11-21,9953.200063958402
2023-11-22,9862.474350756336
2023-11-23,9615.23171425346
2023-11-24,9115.285385307187
2023-11-25,9165.479406122253
2023-11-26,9159.853486751636
2023-11-27,9023.482487818825
2023-11-28,8830.417495342339
2023-11-29,8982.399329642214
2023-11-30,9211.539523133464
2023-12-01,9238.665164746253
2023-12-02,8863.849006101136
2023-12-03,8833.432789175093
2023-12-04,8895.257421164553
2023-12-05,8845.12129965575
2023-12-06,8815.172179141773
2023-12-07,8695.541625884083
2023-12-08,8650.320684907765
2023-12-09,8817.252526268934
2023-12-10,8853.750039275084
2023-12-11,8757.813322334337
2023-12-12,8708.945078198647
2023-12-13,8949.290296268406
2023-12-14,8761.059073208815
2023-12-15,8643.801228627324
2023-12-16,8614.156932698335
2023-12-17,8510.960650891531
2023-12-18,8735.915605636976
2023-12-19,8909.364262506977
2023-12-20,8874.871042410707
2023-12-21,9260.208054229515
2023-12-22,9312.868898606965
2023-12-23,9601.865298381941
2023-12-24,9876.807374896074
2023-12-25,9962.04407594075
2023-12-26,9739.570794596368
2023-12-27,9753.662519598822
2023-12-28,9616.97786498402
2023-12-29,9722.149053846666
2023-12-30,9794.556211307632
2023-12-31,9840.304846373538
2024-01-01,9998.841564404276
2024-01-02,10064.164728331101
2024-01-03,10048.597767307949
2024-01-04,9809.886376383516
2024-01-05,9689.903251595479
2024-01-06,9499.34958907792
2024-01-07,9665.243296728999
2024-01-08,9637.88266362517
2024-01-09,9683.726211704723
2024-01-10,9594.212280491443
2024-01-11,9812.20268417931
2024-01-12,9932.998920365311
2024-01-13,9955.534646338394
2024-01-14,9948.005534607333
2024-01-15,9789.633937345105
2024-01-16,9673.911322516029
2024-01-17,9385.952094280785
2024-01-18,9505.509799835301
2024-01-19,9644.850819363355
2024-01-20,9795.421753234437
2024-01-21,9614.060111491748
2024-01-22,9896.897473811092
2024-01-23,9834.22427857331
2024-01-24,9934.359626313324
2024-01-25,9694.827940037867
2024-01-26,9926.280594649184
2024-01-27,10063.355566149552
2024-01-28,10007.706729214586
2024-01-29,9917.218496677619
2024-01-30,10048.918868305422
2024-01-31,10288.152898087854
2024-02-01,10125.610290604289
2024-02-02,10108.94980131912
2024-02-03,10010.608280223876
2024-02-04,10259.881601629993
2024-02-05,10141.033612691212
2024-02-06,9903.258656111655
2024-02-07,10044.261566893092
2024-02-08,10319.1309683779
2024-02-09,10453.057774252047
2024-02-10,10682.669672422728
2024-02-11,11126.434390977596
2024-02-12,11499.490355014965
2024-02-13,11913.809962759846
2024-02-14,12346.512863768352
2024-02-15,12229.252084880869
2024-02-16,12406.290297036314
2024-02-17,12449.578973043437
2024-02-18,12092.321970255585
2024-02-19,12130.150004110972
2024-02-20,12408.27069930232
2024-02-21,12549.107594495254
2024-02-22,12536.278105343703
2024-02-23,12377.308742654815
2024-02-24,12520.041615795906
2024-02-25,12483.693461535522
2024-02-26,12768.512766751686
2024-02-27,13050.614573242256
2024-02-28,13160.46499836302
2024-02-29,12898.071154580548
2024-03-01,12799.725111220818
2024-03-02,13278.187775127288
2024-03-03,13421.85370588404
2024-03-04,13788.04063402468
2024-03-05,13524.412317015727
2024-03-06,14382.832552188715
2024-03-07,13918.804198853813
2024-03-08,14073.825280713072
2024-03-09,13596.812584882915
2024-03-10,13907.016679591468
2024-03-11,13688.345835016085
2024-03-12,13651.708762277001
2024-03-13,13746.765347445313
2024-03-14,13972.444294763578
2024-03-15,13930.180464607629
2024-03-16,13993.533308746497
2024-03-17,14078.775716575918
2024-03-18,14104.077223341828
2024-03-19,14056.929828578386
2024-03-20,13925.517174684655
2024-03-21,14025.600477895694
2024-03-22,14116.62622321051
2024-03-23,13933.93990089201
2024-03-24,13888.674223374723
2024-03-25,13420.397449271086
2024-03-26,13362.570365376967
2024-03-27,12919.183204626257
2024-03-28,12803.99156300471
2024-03-29,12550.471907309025
2024-03-30,12364.562761264831
2024-03-31,12711.659400056222
2024-04-01,12429.196828130289
2024-04-02,12338.941019004182
2024-04-03,12424.887316432822
2024-04-04,11960.85830801274
2024-04-05,11928.582684356596
2024-04-06,11988.714916017272
2024-04-07,11740.042374614632
2024-04-08,11413.282918062441
2024-04-09,11596.520425751993
2024-04-10,11170.64942436924
2024-04-11,11086.339936066935
2024-04-12,10829.744871139093
2024-04-13,10341.421906731162
2024-04-14,10580.861460155256
2024-04-15,10729.325144203598
2024-04-16,10998.487071012181
2024-04-17,11031.93403371941
2024-04-18,10776.92158546043
2024-04-19,10673.02223811149
2024-04-20,9989.39626716704
2024-04-21,9703.102578724336
2024-04-22,9653.139901259723
2024-04-23,9861.831224095815
2024-04-24,9768.282435203058
2024-04-25,9838.857048933498
2024-04-26,9893.505756936465
2024-04-27,9651.143471199844
2024-04-28,9418.831405074972
2024-04-29,9546.9859191714
2024-04-30,9380.930760704241
2024-05-01,9459.51157782144
2024-05-02,9291.943603831107
2024-05-03,9162.753939389262
2024-05-04,9235.496830676115
2024-05-05,9203.074237587749
2024-05-06,9141.61636854835
2024-05-07,8963.996985821668
2024-05-08,8987.54456300493
2024-05-09,8839.600756150148
2024-05-10,8934.692151690402
2024-05-11,8764.28508067302
2024-05-12,8703.906880334998
2024-05-13,8800.868196125211
2024-05-14,15441.318283892642
2024-05-15,15830.311192204264
2024-05-16,15187.701548726338
2024-05-17,15015.65970846177
2024-05-18,14741.453772357085
2024-05-19,14550.246258723137
2024-05-20,13917.447847473111
2024-05-21,13343.498877315815
2024-05-22,12633.84335733934
2024-05-23,12511.955039118853
2024-05-24,12384.672672540888
2024-05-25,12737.194179616614
2024-05-26,12777.06199418091
2024-05-27,12247.72495783266
2024-05-28,12376.57502135044
2024-05-29,13391.635945975762
2024-05-30,12848.76978455092
2024-05-31,13303.69748713546
2024-06-01,13295.58145014962
2024-06-02,13187.204871434853
2024-06-03,13041.679875424863
2024-06-04,13131.849614194332
2024-06-05,13026.902726479522
2024-06-06,12739.60025937713
2024-06-07,12607.710498187289
2024-06-08,12702.23095087793
2024-06-09,12881.443639874164
2024-06-10,13370.622839759535
2024-06-11,13400.892720801874
2024-06-12,13756.875855349977
2024-06-13,13707.523126107417
2024-06-14,13694.04479543468
2024-06-15,13666.348140931337
2024-06-16,13729.279398309112
2024-06-17,13974.214731535596
2024-06-18,13851.631672683832
2024-06-19,13611.543499194802
2024-06-20,13878.268932143561
2024-06-21,14127.809592371343
2024-06-22,14554.476069668222
2024-06-23,14384.035812083503
2024-06-24,14322.44653470797
2024-06-25,14615.160853340354
2024-06-26,14483.781366527348
2024-06-27,14674.907946250698
2024-06-28,14623.488403442454
2024-06-29,14722.989317404348
2024-06-30,14393.20677469445
2024-07-01,14422.082407729004
2024-07-02,13588.689782312718
2024-07-03,13924.608958168315
2024-07-04,14147.046161720034
2024-07-05,13885.255476636163
2024-07-06,14383.400290151572
2024-07-07,14718.234790130635
2024-07-08,14400.476793778736
2024-07-09,14253.204555944556
2024-07-10,13959.365007018248
2024-07-11,14062.345722549577
2024-07-12,13907.01906983096
2024-07-13,13389.202281356807
2024-07-14,13374.847639864145
2024-07-15,13624.956607160213
2024-07-16,13657.901676892507
2024-07-17,13811.309964465227
2024-07-18,13870.773877365791
2024-07-19,14079.697552846083
2024-07-20,14165.484590835027
2024-07-21,14135.002449828791
2024-07-22,14165.672551256881
2024-07-23,14606.249616551131
2024-07-24,14787.642406617433
2024-07-25,14513.126129719605
2024-07-26,14539.994598755327
2024-07-27,14641.890445318199
2024-07-28,14600.87484776418
2024-07-29,14058.473313942823
2024-07-30,13822.775034488897
2024-07-31,13713.016427354822
2024-08-01,14244.904147913983
2024-08-02,14388.36602183709
2024-08-03,13954.107161502525
2024-08-04,13932.178453833685
2024-08-05,14310.837169809827
2024-08-06,14149.016378169943
2024-08-07,14450.26400715917
2024-08-08,14021.97530011262
2024-08-09,13253.778098689636
2024-08-10,13579.860998216807
2024-08-11,13458.685491244845
2024-08-12,12968.584100137421
2024-08-13,12872.064358575672
2024-08-14,12925.057735728322
2024-08-15,13045.617606695449
2024-08-16,12415.996911917802
2024-08-17,12257.288583641319
2024-08-18,12275.438927813735
2024-08-19,12389.358032288068
2024-08-20,12156.733692218186
2024-08-21,12110.235498913456
2024-08-22,11972.596084469353
2024-08-23,12030.014156098823
2024-08-24,12315.839375231422
2024-08-25,12236.96260673339
2024-08-26,11909.395415303494
2024-08-27,11745.131323228456
2024-08-28,12163.474051602137
2024-08-29,11960.410717865483
2024-08-30,11679.779495009876
2024-08-31,11591.19182369186
2024-09-01,11573.03411830644
2024-09-02,11454.596662832852
2024-09-03,11116.179932191111
2024-09-04,11191.264993877001
2024-09-05,11245.171596464024
2024-09-06,11405.472683884032
2024-09-07,11455.15533338865
2024-09-08,11838.737741577503
2024-09-09,12027.312726040112
2024-09-10,12164.731758270214
2024-09-11,12464.088117643212
2024-09-12,12502.876730528722
2024-09-13,12460.22836734798
2024-09-14,12541.483390250758
2024-09-15,12065.13373564937
2024-09-16,12103.462181063776
2024-09-17,12084.242945561946
2024-09-18,12189.739429345149
2024-09-19,12450.105051845696
2024-09-20,12600.03947431425
2024-09-21,12426.88282203248
2024-09-22,12645.143250115578
2024-09-23,13073.180303562996
2024-09-24,13360.131858945413
2024-09-25,13022.937253782193
2024-09-26,13176.830380509233
2024-09-27,12878.050315673358
2024-09-28,12809.173043426425
2024-09-29,12913.084929068465
2024-09-30,12982.088569103089
2024-10-01,13261.23009195321
2024-10-02,13711.746713961113
2024-10-03,13851.271633901255
2024-10-04,13756.569000862624
2024-10-05,13245.122001205587
2024-10-06,13603.0683367659
2024-10-07,13582.887076405013
2024-10-08,13576.75696967378
2024-10-09,13592.059975980534
2024-10-10,13717.135799888305
2024-10-11,13851.801239127659
2024-10-12,13781.98708338841
2024-10-13,13758.826834103274
2024-10-14,13598.019492760723
2024-10-15,13410.951358123468
2024-10-16,13225.25370661413
2024-10-17,13199.973922922125
2024-10-18,12969.260876059403
2024-10-19,12240.403535427839
2024-10-20,12152.632390682285
2024-10-21,11859.12094156725
2024-10-22,11888.665184138068
2024-10-23,11748.850110873413
2024-10-24,11860.02446994165
2024-10-25,11592.823042869952
2024-10-26,11197.0418995049
2024-10-27,11178.777938213509
2024-10-28,11089.490026754023
2024-10-29,10804.418566002138
2024-10-30,10976.709777600228
2024-10-31,10762.107445907213
2024-11-01,10604.545077284945
2024-11-02,10816.675155387502
2024-11-03,10932.079071073837
2024-11-04,10696.623216979251
2024-11-05,10629.278541096483
2024-11-06,10380.993094928113
2024-11-07,10571.381599349894
2024-11-08,10765.101701957725
2024-11-09,11169.6690287517
2024-11-10,11694.691477869668
2024-11-11,11554.58335427708
2024-11-12,11723.981279031228
2024-11-13,11294.020449254032
2024-11-14,11339.326813124524
2024-11-15,11439.655019961394
2024-11-16,11227.201086439572
2024-11-17,11079.533743423295
2024-11-18,11284.245747245934
2024-11-19,11389.957859474604
2024-11-20,11779.686440329351
2024-11-21,12147.717989291097
2024-11-22,11755.354844009562
2024-11-23,11636.188095400825
2024-11-24,11397.76280155237
2024-11-25,11575.22448400398
2024-11-26,11644.593722208992
2024-11-27,11420.209479872288
2024-11-28,11231.783007717648
2024-11-29,11519.48450099865
2024-11-30,11427.031298703512
2024-12-01,10976.598062622255
2024-12-02,10747.234969378123
2024-12-03,11169.38877198135
2024-12-04,11400.141533523934
2024-12-05,11120.912192801074
2024-12-06,11165.420274009432
2024-12-07,11380.255014231785
2024-12-08,11010.042955801553
2024-12-09,11249.03585107001
2024-12-10,11352.166035871873
2024-12-11,11190.278854006954
2024-12-12,11329.505081445252
2024-12-13,11400.686367616583
2024-12-14,11488.26360405338
2024-12-15,11525.797068799397
2024-12-16,16773.266231036956
2024-12-17,16400.84034474603
2024-12-18,16792.514407779792
2024-12-19,16384.263605248434
2024-12-20,16141.88665181911
2024-12-21,16239.721994446014
2024-12-22,16122.392156762096
2024-12-23,26856.020312768942
2024-12-24,27500.219603434252
2024-12-25,27582.45604767157
2024-12-26,27119.30561994014
2024-12-27,27143.7410708528
2024-12-28,26317.0396254462
2024-12-29,27128.50500977122
2024-12-30,26798.08265788363
2024-12-31,26652.14312595529
2025-01-01,27427.336314711058
2025-01-02,26103.8814709857
2025-01-03,26787.177629301117
2025-01-04,26976.976930853343
2025-01-05,27905.161076011296
2025-01-06,27390.6446490169
2025-01-07,27585.011853979988
2025-01-08,27080.50414966985
2025-01-09,27691.6380699141
2025-01-10,28294.23043147093
2025-01-11,29317.414021553664
2025-01-12,29326.026589171553
2025-01-13,30584.591678490277
2025-01-14,29979.120390192897
2025-01-15,29955.80280000049
